provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;47;2;431;28047002_431_59;2019;1;1;1;V;1.1;V;0.8;V;0.7;V;0.6;V;0.6;V;0.5;V;0.4;V;0.4;V;0.6;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;1.1;V;1.9;V;1;V;1.6;V;1.7;V;1.7;V;0.8;V
28;49;3;7;28049003_7_8;2019;1;1;120;V;107;V;60;V;58;V;77;V;46;V;42;V;55;V;45;V;19;V;17;V;20;V;18;V;12;V;4;V;5;V;12;V;98;V;170;V;256;V;237;V;123;V;123;V;126;V
28;49;3;8;28049003_8_8;2019;1;1;61;V;60;V;49;V;48;V;48;V;48;V;43;V;46;V;42;V;30;V;35;V;44;V;44;V;37;V;24;V;32;V;54;V;81;V;92;V;108;V;107;V;80;V;70;V;67;V
28;49;3;9;28049003_9_49;2019;1;1;54;V;42;V;43;V;29;V;33;V;34;V;24;V;21;V;22;V;17;V;10;V;25;V;18;V;20;V;15;V;12;V;21;V;27;V;39;V;51;V;63;V;41;V;36;V;29;V
28;49;3;10;28049003_10_49;2019;1;1;43;V;50;V;37;V;17;V;34;V;32;V;25;V;24;V;26;V;29;V;27;V;37;V;33;V;26;V;19;V;13;V;13;V;24;V;71;V;77;V;84;V;59;V;42;V;38;V
28;49;3;12;28049003_12_8;2019;1;1;245;V;224;V;141;V;137;V;167;V;119;V;107;V;130;V;110;V;60;V;60;V;74;V;72;V;56;V;31;V;39;V;72;V;231;V;352;V;500;V;470;V;268;V;258;V;260;V
28;49;3;14;28049003_14_6;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;10;V;17;V;23;V;25;V;32;V;42;V;37;V;19;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V
28;5;2;1;28005002_1_38;2019;1;1;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;8;V;11;V;4;V;1;V;1;V;1;V;3;V;4;V;4;V;3;V;3;V;2;V;1;V;1;V
28;5;2;6;28005002_6_48;2019;1;1;1.1;V;0.9;V;0.8;V;0.7;V;0.8;V;0.8;V;0.8;V;0.7;V;0.7;V;0.6;V;0.6;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.9;V;1.4;V;1.3;V;1.6;V;1.8;V;1.4;V;1;V;0.9;V
28;5;2;7;28005002_7_8;2019;1;1;76;V;63;V;34;V;11;V;23;V;20;V;30;V;24;V;15;V;10;V;10;V;13;V;13;V;13;V;7;V;6;V;25;V;154;V;195;V;219;V;240;V;165;V;70;V;55;V
28;5;2;8;28005002_8_8;2019;1;1;51;V;52;V;42;V;35;V;37;V;37;V;37;V;34;V;23;V;16;V;17;V;22;V;23;V;28;V;25;V;29;V;55;V;86;V;97;V;91;V;90;V;77;V;56;V;47;V
28;5;2;9;28005002_9_49;2019;1;1;;N;46;V;29;V;18;V;12;V;11;V;15;V;12;V;13;V;14;V;11;V;8;V;12;V;13;V;14;V;10;V;17;V;36;V;39;V;36;V;46;V;47;V;33;V;25;V
28;5;2;10;28005002_10_49;2019;1;1;71;V;68;V;50;V;35;V;23;V;20;V;16;V;16;V;19;V;17;V;15;V;13;V;8;V;15;V;14;V;14;V;18;V;29;V;37;V;44;V;61;V;64;V;54;V;41;V
28;5;2;12;28005002_12_8;2019;1;1;168;V;149;V;94;V;51;V;72;V;68;V;84;V;70;V;46;V;32;V;32;V;42;V;42;V;48;V;36;V;38;V;93;V;322;V;395;V;426;V;458;V;330;V;163;V;132;V
28;5;2;14;28005002_14_6;2019;1;1;1;V;1;V;2;V;3;V;2;V;2;V;2;V;2;V;14;V;26;V;32;V;34;V;38;V;42;V;51;V;48;V;17;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V
28;58;4;7;28058004_7_8;2019;1;1;164;V;94;V;68;V;124;V;111;V;70;V;65;V;41;V;34;V;34;V;44;V;19;V;17;V;15;V;15;V;9;V;21;V;29;V;19;V;14;V;42;V;145;V;122;V;151;V
28;58;4;8;28058004_8_8;2019;1;1;107;V;85;V;76;V;84;V;81;V;69;V;67;V;60;V;52;V;46;V;51;V;32;V;32;V;33;V;39;V;37;V;53;V;74;V;66;V;63;V;75;V;100;V;93;V;88;V
28;58;4;10;28058004_10_49;2019;1;1;111;V;94;V;80;V;75;V;73;V;56;V;40;V;32;V;23;V;27;V;30;V;20;V;15;V;14;V;18;V;22;V;27;V;29;V;27;V;39;V;37;V;49;V;45;V;49;V
