PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;5;2;10;28005002_10_49;2018;10;1;7;V;1;V;2;V;2;V;3;V;11;V;8;V;18;V;19;V;21;V;22;V;23;V;17;V;17;V;11;V;8;V;13;V;9;V;12;V;10;V;9;V;14;V;8;V;7;V
28;5;2;12;28005002_12_8;2018;10;1;11;V;10;V;12;V;18;V;46;V;61;V;78;V;59;V;33;V;27;V;26;V;27;V;30;V;20;V;20;V;24;V;31;V;40;V;57;V;35;V;38;V;28;V;14;V;15;V
28;5;2;14;28005002_14_6;2018;10;1;68;V;70;V;66;V;60;V;38;V;30;V;23;V;43;V;68;V;76;V;80;V;84;V;87;V;92;V;90;V;85;V;79;V;68;V;50;V;57;V;47;V;59;V;73;V;70;V
28;58;4;7;28058004_7_8;2018;10;1;2;V;2;V;2;V;2;V;6;V;7;V;11;V;19;V;10;V;10;V;9;V;;N;9;V;8;V;7;V;7;V;7;V;10;V;14;V;10;V;6;V;4;V;3;V;3;V
28;58;4;8;28058004_8_8;2018;10;1;22;V;20;V;16;V;19;V;31;V;48;V;68;V;70;V;41;V;34;V;32;V;;N;33;V;30;V;25;V;29;V;35;V;58;V;81;V;75;V;51;V;29;V;24;V;19;V
28;58;4;10;28058004_10_49;2018;10;1;12;V;10;V;9;V;9;V;7;V;9;V;13;V;28;V;20;V;23;V;19;V;19;V;16;V;13;V;13;V;8;V;10;V;13;V;19;V;22;V;23;V;21;V;17;V;20;V
28;58;4;12;28058004_12_8;2018;10;1;26;V;23;V;19;V;22;V;39;V;58;V;84;V;98;V;57;V;49;V;45;V;;N;46;V;41;V;35;V;39;V;46;V;73;V;102;V;89;V;60;V;35;V;28;V;24;V
28;58;4;14;28058004_14_6;2018;10;1;75;V;81;V;86;V;85;V;75;V;63;V;45;V;45;V;71;V;77;V;80;V;83;V;89;V;92;V;97;V;94;V;88;V;62;V;38;V;41;V;56;V;78;V;76;V;77;V
28;58;4;20;28058004_20_59;2018;10;1;1.8;V;1.5;V;1.4;V;1.2;V;1.3;V;1.1;V;1.1;V;1.5;V;1.6;V;1.3;V;1.2;V;1.7;V;2.5;V;1.9;V;1.3;V;1;V;1;V;1.1;V;1.4;V;1.9;V;2.1;V;1.9;V;1.3;V;1.2;V
28;58;4;30;28058004_30_59;2018;10;1;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;1;V;0.7;V;0.4;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.2;V
